,STATION,DATE,DAILY_ENTRIES,day_of_week
10143,NEWARK C,08/30/2019,5149.0,Friday
10144,NEWARK C,08/31/2019,870.0,Saturday
10145,NEWARK C,09/01/2019,749.0,Sunday
10146,NEWARK C,09/02/2019,985.0,Monday
10147,NEWARK C,09/03/2019,8577.0,Tuesday
10148,NEWARK C,09/04/2019,8238.0,Wednesday
10149,NEWARK C,09/05/2019,8354.0,Thursday
10150,NEWARK C,09/06/2019,7623.0,Friday
10151,NEWARK C,09/07/2019,918.0,Saturday
10152,NEWARK C,09/08/2019,751.0,Sunday
10153,NEWARK C,09/09/2019,9048.0,Monday
10154,NEWARK C,09/10/2019,8311.0,Tuesday
10155,NEWARK C,09/11/2019,8468.0,Wednesday
10156,NEWARK C,09/12/2019,8251.0,Thursday
10157,NEWARK C,09/13/2019,6531.0,Friday
10158,NEWARK C,09/14/2019,993.0,Saturday
10159,NEWARK C,09/15/2019,743.0,Sunday
10160,NEWARK C,09/16/2019,8258.0,Monday
10161,NEWARK C,09/17/2019,8368.0,Tuesday
10162,NEWARK C,09/18/2019,8705.0,Wednesday
10163,NEWARK C,09/19/2019,7552.0,Thursday
10164,NEWARK HM HE,08/17/2019,1387.0,Saturday
10165,NEWARK HM HE,08/18/2019,0.0,Sunday
10166,NEWARK HM HE,08/19/2019,0.0,Monday
10167,NEWARK HM HE,08/20/2019,57.0,Tuesday
10168,NEWARK HM HE,08/21/2019,194.0,Wednesday
10169,NEWARK HM HE,08/22/2019,200.0,Thursday
10170,NEWARK HM HE,08/23/2019,70.0,Friday
10171,NEWARK HM HE,08/24/2019,619.0,Saturday
10172,NEWARK HM HE,08/25/2019,3.0,Sunday
10173,NEWARK HM HE,08/26/2019,4.0,Monday
10174,NEWARK HM HE,08/27/2019,0.0,Tuesday
10175,NEWARK HM HE,08/28/2019,0.0,Wednesday
10176,NEWARK HM HE,08/29/2019,689.0,Thursday
10177,NEWARK HM HE,08/30/2019,181.0,Friday
10178,NEWARK HM HE,08/31/2019,0.0,Saturday
10179,NEWARK HM HE,09/01/2019,0.0,Sunday
10180,NEWARK HM HE,09/02/2019,0.0,Monday
10181,NEWARK HM HE,09/03/2019,0.0,Tuesday
10182,NEWARK HM HE,09/04/2019,0.0,Wednesday
10183,NEWARK HM HE,09/05/2019,0.0,Thursday
10184,NEWARK HM HE,09/06/2019,101.0,Friday
10185,NEWARK HM HE,09/07/2019,152.0,Saturday
10186,NEWARK HM HE,09/08/2019,179.0,Sunday
10187,NEWARK HM HE,09/09/2019,39.0,Monday
10188,NEWARK HM HE,09/10/2019,64.0,Tuesday
10189,NEWARK HM HE,09/11/2019,175.0,Wednesday
10190,NEWARK HM HE,09/12/2019,0.0,Thursday
10191,NEWARK HM HE,09/13/2019,0.0,Friday
10192,NEWARK HM HE,09/14/2019,0.0,Saturday
10193,NEWARK HM HE,09/15/2019,0.0,Sunday
10194,NEWARK HM HE,09/16/2019,0.0,Monday
10195,NEWARK HM HE,09/17/2019,0.0,Tuesday
10196,NEWARK HM HE,09/18/2019,0.0,Wednesday
10197,NEWARK HM HE,09/19/2019,69.0,Thursday
10198,NEWARK HW BMEBE,08/17/2019,1125.0,Saturday
10199,NEWARK HW BMEBE,08/18/2019,929.0,Sunday
10200,NEWARK HW BMEBE,08/19/2019,5596.0,Monday
10201,NEWARK HW BMEBE,08/20/2019,5854.0,Tuesday
10202,NEWARK HW BMEBE,08/21/2019,5705.0,Wednesday
10203,NEWARK HW BMEBE,08/22/2019,6779.0,Thursday
10204,NEWARK HW BMEBE,08/23/2019,5289.0,Friday
10205,NEWARK HW BMEBE,08/24/2019,1170.0,Saturday
10206,NEWARK HW BMEBE,08/25/2019,984.0,Sunday
10207,NEWARK HW BMEBE,08/26/2019,5436.0,Monday
10208,NEWARK HW BMEBE,08/27/2019,6058.0,Tuesday
10209,NEWARK HW BMEBE,08/28/2019,5713.0,Wednesday
10210,NEWARK HW BMEBE,08/29/2019,5792.0,Thursday
10211,NEWARK HW BMEBE,08/30/2019,4484.0,Friday
10212,NEWARK HW BMEBE,08/31/2019,1303.0,Saturday
10213,NEWARK HW BMEBE,09/01/2019,1224.0,Sunday
10214,NEWARK HW BMEBE,09/02/2019,1038.0,Monday
10215,NEWARK HW BMEBE,09/03/2019,5978.0,Tuesday
10216,NEWARK HW BMEBE,09/04/2019,6167.0,Wednesday
10217,NEWARK HW BMEBE,09/05/2019,6243.0,Thursday
10218,NEWARK HW BMEBE,09/06/2019,5173.0,Friday
10219,NEWARK HW BMEBE,09/07/2019,1036.0,Saturday
10220,NEWARK HW BMEBE,09/08/2019,770.0,Sunday
10221,NEWARK HW BMEBE,09/09/2019,6588.0,Monday
10222,NEWARK HW BMEBE,09/10/2019,6765.0,Tuesday
10223,NEWARK HW BMEBE,09/11/2019,6117.0,Wednesday
10224,NEWARK HW BMEBE,09/12/2019,6449.0,Thursday
10225,NEWARK HW BMEBE,09/13/2019,6342.0,Friday
10226,NEWARK HW BMEBE,09/14/2019,968.0,Saturday
10227,NEWARK HW BMEBE,09/15/2019,745.0,Sunday
10228,NEWARK HW BMEBE,09/16/2019,6424.0,Monday
10229,NEWARK HW BMEBE,09/17/2019,6541.0,Tuesday
10230,NEWARK HW BMEBE,09/18/2019,6383.0,Wednesday
10231,NEWARK HW BMEBE,09/19/2019,6756.0,Thursday
10232,NEWKIRK AV,08/17/2019,3434.0,Saturday
10233,NEWKIRK AV,08/18/2019,2655.0,Sunday
10234,NEWKIRK AV,08/19/2019,6379.0,Monday
10235,NEWKIRK AV,08/20/2019,6596.0,Tuesday
10236,NEWKIRK AV,08/21/2019,6381.0,Wednesday
10237,NEWKIRK AV,08/22/2019,6622.0,Thursday
10238,NEWKIRK AV,08/23/2019,6285.0,Friday
10239,NEWKIRK AV,08/24/2019,3490.0,Saturday
10240,NEWKIRK AV,08/25/2019,2788.0,Sunday
10241,NEWKIRK AV,08/26/2019,6349.0,Monday
10242,NEWKIRK AV,08/27/2019,6879.0,Tuesday
10243,NEWKIRK AV,08/28/2019,6792.0,Wednesday
10244,NEWKIRK AV,08/29/2019,6985.0,Thursday
10245,NEWKIRK AV,08/30/2019,6845.0,Friday
10246,NEWKIRK AV,08/31/2019,3855.0,Saturday
10247,NEWKIRK AV,09/01/2019,3032.0,Sunday
10248,NEWKIRK AV,09/02/2019,3995.0,Monday
10249,NEWKIRK AV,09/03/2019,6889.0,Tuesday
10250,NEWKIRK AV,09/04/2019,7351.0,Wednesday
10251,NEWKIRK AV,09/05/2019,7446.0,Thursday
10252,NEWKIRK AV,09/06/2019,7435.0,Friday
10253,NEWKIRK AV,09/07/2019,6.0,Saturday
10254,NEWKIRK AV,09/08/2019,6.0,Sunday
10255,NEWKIRK AV,09/09/2019,7517.0,Monday
10256,NEWKIRK AV,09/10/2019,7953.0,Tuesday
10257,NEWKIRK AV,09/11/2019,7927.0,Wednesday
10258,NEWKIRK AV,09/12/2019,7888.0,Thursday
10259,NEWKIRK AV,09/13/2019,7867.0,Friday
10260,NEWKIRK AV,09/14/2019,9.0,Saturday
10261,NEWKIRK AV,09/15/2019,3.0,Sunday
10262,NEWKIRK AV,09/16/2019,7530.0,Monday
10263,NEWKIRK AV,09/17/2019,7973.0,Tuesday
10264,NEWKIRK AV,09/18/2019,8036.0,Wednesday
10265,NEWKIRK AV,09/19/2019,7951.0,Thursday
10266,NEWKIRK PLAZA,08/17/2019,5918.0,Saturday
10267,NEWKIRK PLAZA,08/18/2019,4959.0,Sunday
10268,NEWKIRK PLAZA,08/19/2019,9367.0,Monday
10269,NEWKIRK PLAZA,08/20/2019,9871.0,Tuesday
10270,NEWKIRK PLAZA,08/21/2019,9706.0,Wednesday
10271,NEWKIRK PLAZA,08/22/2019,9768.0,Thursday
10272,NEWKIRK PLAZA,08/23/2019,9402.0,Friday
10273,NEWKIRK PLAZA,08/24/2019,5974.0,Saturday
10274,NEWKIRK PLAZA,08/25/2019,5012.0,Sunday
10275,NEWKIRK PLAZA,08/26/2019,9456.0,Monday
10276,NEWKIRK PLAZA,08/27/2019,9891.0,Tuesday
10277,NEWKIRK PLAZA,08/28/2019,9832.0,Wednesday
10278,NEWKIRK PLAZA,08/29/2019,10087.0,Thursday
10279,NEWKIRK PLAZA,08/30/2019,9842.0,Friday
10280,NEWKIRK PLAZA,08/31/2019,5719.0,Saturday
10281,NEWKIRK PLAZA,09/01/2019,4993.0,Sunday
10282,NEWKIRK PLAZA,09/02/2019,4607.0,Monday
10283,NEWKIRK PLAZA,09/03/2019,10317.0,Tuesday
10284,NEWKIRK PLAZA,09/04/2019,10560.0,Wednesday
10285,NEWKIRK PLAZA,09/05/2019,10983.0,Thursday
10286,NEWKIRK PLAZA,09/06/2019,10789.0,Friday
10287,NEWKIRK PLAZA,09/07/2019,6690.0,Saturday
10288,NEWKIRK PLAZA,09/08/2019,5574.0,Sunday
10289,NEWKIRK PLAZA,09/09/2019,11178.0,Monday
10290,NEWKIRK PLAZA,09/10/2019,11647.0,Tuesday
10291,NEWKIRK PLAZA,09/11/2019,11696.0,Wednesday
10292,NEWKIRK PLAZA,09/12/2019,11435.0,Thursday
10293,NEWKIRK PLAZA,09/13/2019,11611.0,Friday
10294,NEWKIRK PLAZA,09/14/2019,6950.0,Saturday
10295,NEWKIRK PLAZA,09/15/2019,5548.0,Sunday
10296,NEWKIRK PLAZA,09/16/2019,11253.0,Monday
10297,NEWKIRK PLAZA,09/17/2019,11668.0,Tuesday
10298,NEWKIRK PLAZA,09/18/2019,11781.0,Wednesday
10299,NEWKIRK PLAZA,09/19/2019,11810.0,Thursday
10300,NORTHERN BLVD,08/17/2019,3578.0,Saturday
10301,NORTHERN BLVD,08/18/2019,2845.0,Sunday
10302,NORTHERN BLVD,08/19/2019,6031.0,Monday
10303,NORTHERN BLVD,08/20/2019,6212.0,Tuesday
10304,NORTHERN BLVD,08/21/2019,6232.0,Wednesday
10305,NORTHERN BLVD,08/22/2019,6207.0,Thursday
10306,NORTHERN BLVD,08/23/2019,6109.0,Friday
10307,NORTHERN BLVD,08/24/2019,2492.0,Saturday
10308,NORTHERN BLVD,08/25/2019,1964.0,Sunday
10309,NORTHERN BLVD,08/26/2019,6188.0,Monday
10310,NORTHERN BLVD,08/27/2019,6397.0,Tuesday
10311,NORTHERN BLVD,08/28/2019,6394.0,Wednesday
10312,NORTHERN BLVD,08/29/2019,6473.0,Thursday
10313,NORTHERN BLVD,08/30/2019,6336.0,Friday
10314,NORTHERN BLVD,08/31/2019,2382.0,Saturday
10315,NORTHERN BLVD,09/01/2019,1910.0,Sunday
10316,NORTHERN BLVD,09/02/2019,1856.0,Monday
10317,NORTHERN BLVD,09/03/2019,6512.0,Tuesday
10318,NORTHERN BLVD,09/04/2019,6592.0,Wednesday
10319,NORTHERN BLVD,09/05/2019,6864.0,Thursday
10320,NORTHERN BLVD,09/06/2019,6726.0,Friday
10321,NORTHERN BLVD,09/07/2019,2548.0,Saturday
10322,NORTHERN BLVD,09/08/2019,1885.0,Sunday
10323,NORTHERN BLVD,09/09/2019,6830.0,Monday
10324,NORTHERN BLVD,09/10/2019,7022.0,Tuesday
10325,NORTHERN BLVD,09/11/2019,6968.0,Wednesday
10326,NORTHERN BLVD,09/12/2019,6984.0,Thursday
10327,NORTHERN BLVD,09/13/2019,7100.0,Friday
10328,NORTHERN BLVD,09/14/2019,3541.0,Saturday
10329,NORTHERN BLVD,09/15/2019,2803.0,Sunday
10330,NORTHERN BLVD,09/16/2019,6777.0,Monday
10331,NORTHERN BLVD,09/17/2019,7083.0,Tuesday
10332,NORTHERN BLVD,09/18/2019,7156.0,Wednesday
10333,NORTHERN BLVD,09/19/2019,7150.0,Thursday
10334,NORWOOD 205 ST,08/17/2019,5024.0,Saturday
10335,NORWOOD 205 ST,08/18/2019,3927.0,Sunday
10336,NORWOOD 205 ST,08/19/2019,7603.0,Monday
10337,NORWOOD 205 ST,08/20/2019,7802.0,Tuesday
10338,NORWOOD 205 ST,08/21/2019,7793.0,Wednesday
10339,NORWOOD 205 ST,08/22/2019,7901.0,Thursday
10340,NORWOOD 205 ST,08/23/2019,7743.0,Friday
10341,NORWOOD 205 ST,08/24/2019,5205.0,Saturday
10342,NORWOOD 205 ST,08/25/2019,4034.0,Sunday
10343,NORWOOD 205 ST,08/26/2019,7623.0,Monday
10344,NORWOOD 205 ST,08/27/2019,8226.0,Tuesday
10345,NORWOOD 205 ST,08/28/2019,8155.0,Wednesday
10346,NORWOOD 205 ST,08/29/2019,8344.0,Thursday
10347,NORWOOD 205 ST,08/30/2019,8023.0,Friday
10348,NORWOOD 205 ST,08/31/2019,5278.0,Saturday
10349,NORWOOD 205 ST,09/01/2019,4402.0,Sunday
10350,NORWOOD 205 ST,09/02/2019,3904.0,Monday
10351,NORWOOD 205 ST,09/03/2019,8295.0,Tuesday
10352,NORWOOD 205 ST,09/04/2019,8783.0,Wednesday
10353,NORWOOD 205 ST,09/05/2019,9019.0,Thursday
10354,NORWOOD 205 ST,09/06/2019,8804.0,Friday
10355,NORWOOD 205 ST,09/07/2019,5397.0,Saturday
10356,NORWOOD 205 ST,09/08/2019,4065.0,Sunday
10357,NORWOOD 205 ST,09/09/2019,9118.0,Monday
10358,NORWOOD 205 ST,09/10/2019,9268.0,Tuesday
10359,NORWOOD 205 ST,09/11/2019,9442.0,Wednesday
10360,NORWOOD 205 ST,09/12/2019,9373.0,Thursday
10361,NORWOOD 205 ST,09/13/2019,9231.0,Friday
10362,NORWOOD 205 ST,09/14/2019,5293.0,Saturday
10363,NORWOOD 205 ST,09/15/2019,4173.0,Sunday
10364,NORWOOD 205 ST,09/16/2019,8941.0,Monday
10365,NORWOOD 205 ST,09/17/2019,9507.0,Tuesday
10366,NORWOOD 205 ST,09/18/2019,9463.0,Wednesday
10367,NORWOOD 205 ST,09/19/2019,9676.0,Thursday
10368,NORWOOD AV,08/17/2019,1961.0,Saturday
10369,NORWOOD AV,08/18/2019,1544.0,Sunday
10370,NORWOOD AV,08/19/2019,2875.0,Monday
10371,NORWOOD AV,08/20/2019,2955.0,Tuesday
10372,NORWOOD AV,08/21/2019,2902.0,Wednesday
10373,NORWOOD AV,08/22/2019,2991.0,Thursday
10374,NORWOOD AV,08/23/2019,2977.0,Friday
10375,NORWOOD AV,08/24/2019,34.0,Saturday
10376,NORWOOD AV,08/25/2019,29.0,Sunday
10377,NORWOOD AV,08/26/2019,2920.0,Monday
10378,NORWOOD AV,08/27/2019,3022.0,Tuesday
10379,NORWOOD AV,08/28/2019,3031.0,Wednesday
10380,NORWOOD AV,08/29/2019,3149.0,Thursday
10381,NORWOOD AV,08/30/2019,3048.0,Friday
10382,NORWOOD AV,08/31/2019,1843.0,Saturday
10383,NORWOOD AV,09/01/2019,1499.0,Sunday
10384,NORWOOD AV,09/02/2019,1590.0,Monday
10385,NORWOOD AV,09/03/2019,3060.0,Tuesday
10386,NORWOOD AV,09/04/2019,3199.0,Wednesday
10387,NORWOOD AV,09/05/2019,3306.0,Thursday
10388,NORWOOD AV,09/06/2019,3282.0,Friday
10389,NORWOOD AV,09/07/2019,34.0,Saturday
10390,NORWOOD AV,09/08/2019,47.0,Sunday
10391,NORWOOD AV,09/09/2019,3377.0,Monday
10392,NORWOOD AV,09/10/2019,3483.0,Tuesday
10393,NORWOOD AV,09/11/2019,3457.0,Wednesday
10394,NORWOOD AV,09/12/2019,3530.0,Thursday
10395,NORWOOD AV,09/13/2019,3556.0,Friday
10396,NORWOOD AV,09/14/2019,1858.0,Saturday
10397,NORWOOD AV,09/15/2019,1546.0,Sunday
10398,NORWOOD AV,09/16/2019,3459.0,Monday
10399,NORWOOD AV,09/17/2019,3447.0,Tuesday
10400,NORWOOD AV,09/18/2019,3517.0,Wednesday
10401,NORWOOD AV,09/19/2019,3553.0,Thursday
10402,NOSTRAND AV,08/17/2019,15611.0,Saturday
10403,NOSTRAND AV,08/18/2019,12327.0,Sunday
10404,NOSTRAND AV,08/19/2019,20258.0,Monday
10405,NOSTRAND AV,08/20/2019,20930.0,Tuesday
10406,NOSTRAND AV,08/21/2019,20714.0,Wednesday
10407,NOSTRAND AV,08/22/2019,20918.0,Thursday
10408,NOSTRAND AV,08/23/2019,21038.0,Friday
10409,NOSTRAND AV,08/24/2019,14881.0,Saturday
10410,NOSTRAND AV,08/25/2019,11851.0,Sunday
10411,NOSTRAND AV,08/26/2019,19794.0,Monday
10412,NOSTRAND AV,08/27/2019,20959.0,Tuesday
10413,NOSTRAND AV,08/28/2019,21163.0,Wednesday
10414,NOSTRAND AV,08/29/2019,21556.0,Thursday
10415,NOSTRAND AV,08/30/2019,20854.0,Friday
10416,NOSTRAND AV,08/31/2019,15321.0,Saturday
10417,NOSTRAND AV,09/01/2019,12346.0,Sunday
10418,NOSTRAND AV,09/02/2019,14053.0,Monday
10419,NOSTRAND AV,09/03/2019,20884.0,Tuesday
10420,NOSTRAND AV,09/04/2019,21785.0,Wednesday
10421,NOSTRAND AV,09/05/2019,22941.0,Thursday
10422,NOSTRAND AV,09/06/2019,22780.0,Friday
10423,NOSTRAND AV,09/07/2019,18497.0,Saturday
10424,NOSTRAND AV,09/08/2019,13669.0,Sunday
10425,NOSTRAND AV,09/09/2019,22828.0,Monday
10426,NOSTRAND AV,09/10/2019,23435.0,Tuesday
10427,NOSTRAND AV,09/11/2019,23748.0,Wednesday
10428,NOSTRAND AV,09/12/2019,23701.0,Thursday
10429,NOSTRAND AV,09/13/2019,24641.0,Friday
10430,NOSTRAND AV,09/14/2019,18287.0,Saturday
10431,NOSTRAND AV,09/15/2019,14556.0,Sunday
10432,NOSTRAND AV,09/16/2019,22535.0,Monday
10433,NOSTRAND AV,09/17/2019,23450.0,Tuesday
10434,NOSTRAND AV,09/18/2019,23749.0,Wednesday
10435,NOSTRAND AV,09/19/2019,23894.0,Thursday
10436,OCEAN PKWY,08/17/2019,2406.0,Saturday
10437,OCEAN PKWY,08/18/2019,2248.0,Sunday
10438,OCEAN PKWY,08/19/2019,3133.0,Monday
10439,OCEAN PKWY,08/20/2019,3173.0,Tuesday
10440,OCEAN PKWY,08/21/2019,2982.0,Wednesday
10441,OCEAN PKWY,08/22/2019,3079.0,Thursday
10442,OCEAN PKWY,08/23/2019,2768.0,Friday
10443,OCEAN PKWY,08/24/2019,2548.0,Saturday
10444,OCEAN PKWY,08/25/2019,2090.0,Sunday
10445,OCEAN PKWY,08/26/2019,2979.0,Monday
10446,OCEAN PKWY,08/27/2019,3053.0,Tuesday
10447,OCEAN PKWY,08/28/2019,2997.0,Wednesday
10448,OCEAN PKWY,08/29/2019,3161.0,Thursday
10449,OCEAN PKWY,08/30/2019,3328.0,Friday
10450,OCEAN PKWY,08/31/2019,2513.0,Saturday
10451,OCEAN PKWY,09/01/2019,2179.0,Sunday
10452,OCEAN PKWY,09/02/2019,1576.0,Monday
10453,OCEAN PKWY,09/03/2019,3439.0,Tuesday
10454,OCEAN PKWY,09/04/2019,3586.0,Wednesday
10455,OCEAN PKWY,09/05/2019,3661.0,Thursday
10456,OCEAN PKWY,09/06/2019,3376.0,Friday
10457,OCEAN PKWY,09/07/2019,2186.0,Saturday
10458,OCEAN PKWY,09/08/2019,1992.0,Sunday
10459,OCEAN PKWY,09/09/2019,3799.0,Monday
10460,OCEAN PKWY,09/10/2019,3810.0,Tuesday
10461,OCEAN PKWY,09/11/2019,4023.0,Wednesday
10462,OCEAN PKWY,09/12/2019,3723.0,Thursday
10463,OCEAN PKWY,09/13/2019,3682.0,Friday
10464,OCEAN PKWY,09/14/2019,2084.0,Saturday
10465,OCEAN PKWY,09/15/2019,2182.0,Sunday
10466,OCEAN PKWY,09/16/2019,3795.0,Monday
10467,OCEAN PKWY,09/17/2019,3877.0,Tuesday
10468,OCEAN PKWY,09/18/2019,3751.0,Wednesday
10469,OCEAN PKWY,09/19/2019,3746.0,Thursday
10470,ORCHARD BEACH,08/17/2019,90.0,Saturday
10471,ORCHARD BEACH,08/18/2019,223.0,Sunday
10472,ORCHARD BEACH,08/19/2019,0.0,Monday
10473,ORCHARD BEACH,08/20/2019,0.0,Tuesday
10474,ORCHARD BEACH,08/21/2019,0.0,Wednesday
10475,ORCHARD BEACH,08/22/2019,2.0,Thursday
10476,ORCHARD BEACH,08/23/2019,0.0,Friday
10477,ORCHARD BEACH,08/24/2019,77.0,Saturday
10478,ORCHARD BEACH,08/25/2019,67.0,Sunday
10479,ORCHARD BEACH,08/26/2019,0.0,Monday
10480,ORCHARD BEACH,08/27/2019,0.0,Tuesday
10481,ORCHARD BEACH,08/28/2019,0.0,Wednesday
10482,ORCHARD BEACH,08/29/2019,1.0,Thursday
10483,ORCHARD BEACH,08/30/2019,0.0,Friday
10484,ORCHARD BEACH,08/31/2019,77.0,Saturday
10485,ORCHARD BEACH,09/01/2019,89.0,Sunday
10486,ORCHARD BEACH,09/02/2019,0.0,Monday
10487,ORCHARD BEACH,09/03/2019,0.0,Tuesday
10488,ORCHARD BEACH,09/04/2019,0.0,Wednesday
10489,ORCHARD BEACH,09/05/2019,0.0,Thursday
10490,ORCHARD BEACH,09/06/2019,0.0,Friday
10491,ORCHARD BEACH,09/07/2019,0.0,Saturday
10492,ORCHARD BEACH,09/08/2019,0.0,Sunday
10493,ORCHARD BEACH,09/09/2019,0.0,Monday
10494,ORCHARD BEACH,09/10/2019,0.0,Tuesday
10495,ORCHARD BEACH,09/11/2019,0.0,Wednesday
10496,ORCHARD BEACH,09/12/2019,0.0,Thursday
10497,ORCHARD BEACH,09/13/2019,0.0,Friday
10498,ORCHARD BEACH,09/14/2019,0.0,Saturday
10499,ORCHARD BEACH,09/15/2019,0.0,Sunday
10500,ORCHARD BEACH,09/16/2019,0.0,Monday
10501,ORCHARD BEACH,09/17/2019,0.0,Tuesday
10502,ORCHARD BEACH,09/18/2019,0.0,Wednesday
10503,ORCHARD BEACH,09/19/2019,0.0,Thursday
10504,OZONE PK LEFFRT,08/17/2019,3979.0,Saturday
10505,OZONE PK LEFFRT,08/18/2019,2968.0,Sunday
10506,OZONE PK LEFFRT,08/19/2019,6961.0,Monday
10507,OZONE PK LEFFRT,08/20/2019,7281.0,Tuesday
10508,OZONE PK LEFFRT,08/21/2019,7139.0,Wednesday
10509,OZONE PK LEFFRT,08/22/2019,7183.0,Thursday
10510,OZONE PK LEFFRT,08/23/2019,7039.0,Friday
10511,OZONE PK LEFFRT,08/24/2019,4113.0,Saturday
10512,OZONE PK LEFFRT,08/25/2019,3144.0,Sunday
10513,OZONE PK LEFFRT,08/26/2019,6932.0,Monday
10514,OZONE PK LEFFRT,08/27/2019,7528.0,Tuesday
10515,OZONE PK LEFFRT,08/28/2019,7477.0,Wednesday
10516,OZONE PK LEFFRT,08/29/2019,7709.0,Thursday
10517,OZONE PK LEFFRT,08/30/2019,7311.0,Friday
10518,OZONE PK LEFFRT,08/31/2019,3924.0,Saturday
10519,OZONE PK LEFFRT,09/01/2019,3135.0,Sunday
10520,OZONE PK LEFFRT,09/02/2019,3128.0,Monday
10521,OZONE PK LEFFRT,09/03/2019,7876.0,Tuesday
10522,OZONE PK LEFFRT,09/04/2019,7916.0,Wednesday
10523,OZONE PK LEFFRT,09/05/2019,8253.0,Thursday
10524,OZONE PK LEFFRT,09/06/2019,7814.0,Friday
10525,OZONE PK LEFFRT,09/07/2019,4108.0,Saturday
10526,OZONE PK LEFFRT,09/08/2019,3209.0,Sunday
10527,OZONE PK LEFFRT,09/09/2019,8128.0,Monday
10528,OZONE PK LEFFRT,09/10/2019,8328.0,Tuesday
10529,OZONE PK LEFFRT,09/11/2019,8396.0,Wednesday
10530,OZONE PK LEFFRT,09/12/2019,8361.0,Thursday
10531,OZONE PK LEFFRT,09/13/2019,8254.0,Friday
10532,OZONE PK LEFFRT,09/14/2019,4069.0,Saturday
10533,OZONE PK LEFFRT,09/15/2019,3192.0,Sunday
10534,OZONE PK LEFFRT,09/16/2019,8179.0,Monday
10535,OZONE PK LEFFRT,09/17/2019,8463.0,Tuesday
10536,OZONE PK LEFFRT,09/18/2019,8367.0,Wednesday
10537,OZONE PK LEFFRT,09/19/2019,8558.0,Thursday
10538,PARK PLACE,08/17/2019,1107.0,Saturday
10539,PARK PLACE,08/18/2019,944.0,Sunday
10540,PARK PLACE,08/19/2019,4398.0,Monday
10541,PARK PLACE,08/20/2019,4620.0,Tuesday
10542,PARK PLACE,08/21/2019,4559.0,Wednesday
10543,PARK PLACE,08/22/2019,4607.0,Thursday
10544,PARK PLACE,08/23/2019,4059.0,Friday
10545,PARK PLACE,08/24/2019,855.0,Saturday
10546,PARK PLACE,08/25/2019,837.0,Sunday
10547,PARK PLACE,08/26/2019,4316.0,Monday
10548,PARK PLACE,08/27/2019,4651.0,Tuesday
10549,PARK PLACE,08/28/2019,4532.0,Wednesday
10550,PARK PLACE,08/29/2019,4626.0,Thursday
10551,PARK PLACE,08/30/2019,4132.0,Friday
10552,PARK PLACE,08/31/2019,2166.0,Saturday
10553,PARK PLACE,09/01/2019,1984.0,Sunday
10554,PARK PLACE,09/02/2019,1546.0,Monday
10555,PARK PLACE,09/03/2019,4744.0,Tuesday
10556,PARK PLACE,09/04/2019,4886.0,Wednesday
10557,PARK PLACE,09/05/2019,5207.0,Thursday
10558,PARK PLACE,09/06/2019,4844.0,Friday
10559,PARK PLACE,09/07/2019,2370.0,Saturday
10560,PARK PLACE,09/08/2019,1770.0,Sunday
10561,PARK PLACE,09/09/2019,5203.0,Monday
10562,PARK PLACE,09/10/2019,5438.0,Tuesday
10563,PARK PLACE,09/11/2019,5528.0,Wednesday
10564,PARK PLACE,09/12/2019,5382.0,Thursday
10565,PARK PLACE,09/13/2019,5117.0,Friday
10566,PARK PLACE,09/14/2019,2184.0,Saturday
10567,PARK PLACE,09/15/2019,1674.0,Sunday
10568,PARK PLACE,09/16/2019,5130.0,Monday
10569,PARK PLACE,09/17/2019,5496.0,Tuesday
10570,PARK PLACE,09/18/2019,5453.0,Wednesday
10571,PARK PLACE,09/19/2019,5562.0,Thursday
10572,PARKCHESTER,08/17/2019,8531.0,Saturday
10573,PARKCHESTER,08/18/2019,6277.0,Sunday
10574,PARKCHESTER,08/19/2019,13338.0,Monday
10575,PARKCHESTER,08/20/2019,14383.0,Tuesday
10576,PARKCHESTER,08/21/2019,14432.0,Wednesday
10577,PARKCHESTER,08/22/2019,13960.0,Thursday
10578,PARKCHESTER,08/23/2019,13840.0,Friday
10579,PARKCHESTER,08/24/2019,8592.0,Saturday
10580,PARKCHESTER,08/25/2019,6640.0,Sunday
10581,PARKCHESTER,08/26/2019,13820.0,Monday
10582,PARKCHESTER,08/27/2019,14681.0,Tuesday
10583,PARKCHESTER,08/28/2019,15369.0,Wednesday
10584,PARKCHESTER,08/29/2019,15858.0,Thursday
10585,PARKCHESTER,08/30/2019,15484.0,Friday
10586,PARKCHESTER,08/31/2019,10947.0,Saturday
10587,PARKCHESTER,09/01/2019,9001.0,Sunday
10588,PARKCHESTER,09/02/2019,8001.0,Monday
10589,PARKCHESTER,09/03/2019,15029.0,Tuesday
10590,PARKCHESTER,09/04/2019,15586.0,Wednesday
10591,PARKCHESTER,09/05/2019,16378.0,Thursday
10592,PARKCHESTER,09/06/2019,16080.0,Friday
10593,PARKCHESTER,09/07/2019,7429.0,Saturday
10594,PARKCHESTER,09/08/2019,4948.0,Sunday
10595,PARKCHESTER,09/09/2019,16445.0,Monday
10596,PARKCHESTER,09/10/2019,17131.0,Tuesday
10597,PARKCHESTER,09/11/2019,17222.0,Wednesday
10598,PARKCHESTER,09/12/2019,16105.0,Thursday
10599,PARKCHESTER,09/13/2019,17087.0,Friday
10600,PARKCHESTER,09/14/2019,8488.0,Saturday
10601,PARKCHESTER,09/15/2019,6817.0,Sunday
10602,PARKCHESTER,09/16/2019,16651.0,Monday
