,STATION,DATE,DAILY_ENTRIES,day_of_week
1037,176 ST,09/04/2019,5156.0,Wednesday
1038,176 ST,09/05/2019,5317.0,Thursday
1039,176 ST,09/06/2019,5714.0,Friday
1040,176 ST,09/07/2019,5830.0,Saturday
1041,176 ST,09/08/2019,3633.0,Sunday
1042,176 ST,09/09/2019,2756.0,Monday
1043,176 ST,09/10/2019,5887.0,Tuesday
1044,176 ST,09/11/2019,6028.0,Wednesday
1045,176 ST,09/12/2019,6199.0,Thursday
1046,176 ST,09/13/2019,6065.0,Friday
1047,176 ST,09/14/2019,6261.0,Saturday
1048,176 ST,09/15/2019,3549.0,Sunday
1049,176 ST,09/16/2019,2222.0,Monday
1050,176 ST,09/17/2019,5910.0,Tuesday
1051,176 ST,09/18/2019,6149.0,Wednesday
1052,176 ST,09/19/2019,6276.0,Thursday
1053,176 ST,09/20/2019,6231.0,Friday
1054,18 AV,08/18/2019,5855.0,Sunday
1055,18 AV,08/19/2019,5021.0,Monday
1056,18 AV,08/20/2019,12966.0,Tuesday
1057,18 AV,08/21/2019,13344.0,Wednesday
1058,18 AV,08/22/2019,13244.0,Thursday
1059,18 AV,08/23/2019,13341.0,Friday
1060,18 AV,08/24/2019,13152.0,Saturday
1061,18 AV,08/25/2019,9213.0,Sunday
1062,18 AV,08/26/2019,7980.0,Monday
1063,18 AV,08/27/2019,13276.0,Tuesday
1064,18 AV,08/28/2019,13718.0,Wednesday
1065,18 AV,08/29/2019,13539.0,Thursday
1066,18 AV,08/30/2019,13980.0,Friday
1067,18 AV,08/31/2019,13740.0,Saturday
1068,18 AV,09/01/2019,9049.0,Sunday
1069,18 AV,09/02/2019,7927.0,Monday
1070,18 AV,09/03/2019,7267.0,Tuesday
1071,18 AV,09/04/2019,14060.0,Wednesday
1072,18 AV,09/05/2019,14153.0,Thursday
1073,18 AV,09/06/2019,14787.0,Friday
1074,18 AV,09/07/2019,14356.0,Saturday
1075,18 AV,09/08/2019,9465.0,Sunday
1076,18 AV,09/09/2019,8106.0,Monday
1077,18 AV,09/10/2019,15363.0,Tuesday
1078,18 AV,09/11/2019,15377.0,Wednesday
1079,18 AV,09/12/2019,15617.0,Thursday
1080,18 AV,09/13/2019,15532.0,Friday
1081,18 AV,09/14/2019,15366.0,Saturday
1082,18 AV,09/15/2019,9331.0,Sunday
1083,18 AV,09/16/2019,8296.0,Monday
1084,18 AV,09/17/2019,15257.0,Tuesday
1085,18 AV,09/18/2019,15505.0,Wednesday
1086,18 AV,09/19/2019,15572.0,Thursday
1087,18 AV,09/20/2019,15506.0,Friday
1088,18 ST,08/18/2019,3.0,Sunday
1089,18 ST,08/19/2019,4.0,Monday
1090,18 ST,08/20/2019,6922.0,Tuesday
1091,18 ST,08/21/2019,7801.0,Wednesday
1092,18 ST,08/22/2019,8103.0,Thursday
1093,18 ST,08/23/2019,7984.0,Friday
1094,18 ST,08/24/2019,7178.0,Saturday
1095,18 ST,08/25/2019,1.0,Sunday
1096,18 ST,08/26/2019,0.0,Monday
1097,18 ST,08/27/2019,6958.0,Tuesday
1098,18 ST,08/28/2019,7516.0,Wednesday
1099,18 ST,08/29/2019,7699.0,Thursday
1100,18 ST,08/30/2019,7493.0,Friday
1101,18 ST,08/31/2019,6357.0,Saturday
1102,18 ST,09/01/2019,3143.0,Sunday
1103,18 ST,09/02/2019,2639.0,Monday
1104,18 ST,09/03/2019,2439.0,Tuesday
1105,18 ST,09/04/2019,7433.0,Wednesday
1106,18 ST,09/05/2019,8098.0,Thursday
1107,18 ST,09/06/2019,8955.0,Friday
1108,18 ST,09/07/2019,9042.0,Saturday
1109,18 ST,09/08/2019,4358.0,Sunday
1110,18 ST,09/09/2019,3521.0,Monday
1111,18 ST,09/10/2019,8594.0,Tuesday
1112,18 ST,09/11/2019,9567.0,Wednesday
1113,18 ST,09/12/2019,9165.0,Thursday
1114,18 ST,09/13/2019,9855.0,Friday
1115,18 ST,09/14/2019,9427.0,Saturday
1116,18 ST,09/15/2019,3998.0,Sunday
1117,18 ST,09/16/2019,3031.0,Monday
1118,18 ST,09/17/2019,8650.0,Tuesday
1119,18 ST,09/18/2019,9466.0,Wednesday
1120,18 ST,09/19/2019,9827.0,Thursday
1121,18 ST,09/20/2019,9796.0,Friday
1122,181 ST,08/18/2019,12463.0,Sunday
